,content,neg,neu,pos,comp,angry,fear,happy,sad,surprise
165,@PunishedOmbies It's resident evil infinite darkness and it absolutely is not,0.444, 0.556, 0.0, -0.7506, 0.0, 1.0, 0.0, 0.0, 0.0
166,Resident Evil: Infinite Darkness - Season 1 [Blu-ray] is NOW (42% OFF!!!) on Amazon. Check deal here: https://t.co/q9UfgU5JS5 #ResidentEvil https://t.co/NldAtSdK9Z,0.347, 0.572, 0.081, -0.7633, 0, 0, 0, 0, 0
167,Resident Evil: Infinite Darkness | Opening Clip | Netflix https://t.co/fEPoM4wiY6,0.516, 0.484, 0.0, -0.7506, 0.0, 1.0, 0.0, 0.0, 0.0
168,"I feel like they really dropped the ball on Claire in Resident Evil Infinite Darkness, they made her seem more ""victim"" then heroine. But that's just my opinion. #REBHFun https://t.co/hbof4mrzGN",0.134, 0.732, 0.135, 0.0101, 0.0, 0.0, 0.0, 0.67, 0.33
169,"@Victor_Lucas Personally, depending on what game series is being made I feel like they should either being doing a direct adaptation or something tied in with the games, a story in-between the games events. Kinda how the animated Resident Evil movies and Infinite Darkness are set between games",0.128, 0.822, 0.05, -0.5994, 0.0, 0.67, 0.0, 0.33, 0.0
171,So I finally watched Resident Evil: Infinite Darkness and https://t.co/c1D2LLhMus,0.478, 0.522, 0.0, -0.7506, 0.0, 0.5, 0.0, 0.0, 0.5
173,claire redfield resident evil infinite darkness https://t.co/PTs5hwyVyr,0.561, 0.439, 0.0, -0.7506, 0, 0, 0, 0, 0
174,"How many times have you watched naruto the last
Resident evil infinite darkness 
Fairy tail dragon cry
Pollen's clerith breakdowns 
Me: yes https://t.co/B87HzEznMK",0.304, 0.609, 0.087, -0.7783, 0.0, 0.0, 0.0, 0.5, 0.5
175,@Lucky_7_Nugget They still got some good stuff in them. But today I got the DVDs from the new releases side of the dvd part of the store and snagged Resident Evil Infinite Darkness and the new halloween movie.,0.197, 0.758, 0.045, -0.8248, 0.5, 0.0, 0.5, 0.0, 0.0
176,"I've been feeling kinda bad all week and just had a kidney stone so... We'll see! Gonna sleep in a sec but I started Resident Evil: Infinite Darkness... I like that the military has a ""Mad Dogs"" squad that just doesn't listen to orders. It's a fun gimmick",0.153, 0.674, 0.173, -0.1395, 0.0, 0.0, 0.33, 0.33, 0.33
178,"So now we're waiting on; RE4 VR Mercenaries DLC, Village DLC, live-action Netflix series, Infinite Darkness graphic novel, RE Portal History page updates, and the countdown on the Capcom website might have something Resident Evil in store for us! #REBHFun",0.149, 0.8, 0.051, -0.6588, 0.25, 0.5, 0.0, 0.0, 0.25
179,@EvanFilarca Fully cg series ala resident evil infinite darkness,0.516, 0.484, 0.0, -0.7506, 0, 0, 0, 0, 0
180,@StephenSeanFord Forgot to add Resident Evil: Infinite Darkness which was also really good.,0.344, 0.484, 0.172, -0.4951, 0.25, 0.0, 0.25, 0.25, 0.25
182,Resident Evil Infinite Darkness Claire Redfield Red Biker Leather Jacket - https://t.co/YuyGvlG2GR,0.416, 0.584, 0.0, -0.7506, 1.0, 0.0, 0.0, 0.0, 0.0
188,"Leon S Kennedy – Resident Evil: infinite darkness 

[#LeonKennedy #ResidentEvil] https://t.co/eb54Gxe71g",0.561, 0.439, 0.0, -0.7506, 0, 0, 0, 0, 0
189,"@MattMcMuscles ""We are excited to announce that Resident Evil: Infinite Darkness will be streaming its way onto to Disney+ today!""",0.278, 0.623, 0.1, -0.6476, 0.0, 0.0, 0.0, 1.0, 0.0
