country_name,country_iso2,week,category,weekly_rank,show_title,season_title,cumulative_weeks_in_top_10
South Korea,KR,2022-01-02,TV,10,My Mister,My Mister: Season 1,2
South Korea,KR,2021-12-26,Films,1,Escape From Mogadishu,,2
South Korea,KR,2021-12-26,Films,2,Miracle: Letters to the President,,1
South Korea,KR,2021-12-26,Films,3,Don't Look Up,,1
South Korea,KR,2021-12-26,Films,4,Spider-Man: Far from Home,,2
South Korea,KR,2021-12-26,Films,5,Spider-Man: Homecoming,,2
South Korea,KR,2021-12-26,Films,6,The Amazing Spider-Man,,2
South Korea,KR,2021-12-26,Films,7,Spider-Man,,2
South Korea,KR,2021-12-26,Films,8,The Amazing Spider-Man 2,,1
South Korea,KR,2021-12-26,Films,9,Spider-Man 2,,1
South Korea,KR,2021-12-26,Films,10,Sinkhole,,6
South Korea,KR,2021-12-26,TV,1,The Silent Sea,The Silent Sea: Season 1,1
South Korea,KR,2021-12-26,TV,2,Our Beloved Summer,Our Beloved Summer: Season 1,3
South Korea,KR,2021-12-26,TV,3,Single’s Inferno,Single’s Inferno: Season 1,1
South Korea,KR,2021-12-26,TV,4,Bulgasal: Immortal Souls,Bulgasal: Immortal Souls: Season 1,1
South Korea,KR,2021-12-26,TV,5,The Hungry and the Hairy,The Hungry and the Hairy: Season 1,3
South Korea,KR,2021-12-26,TV,6,The Witcher,The Witcher: Season 2,2
South Korea,KR,2021-12-26,TV,7,Emily in Paris,Emily in Paris: Season 2,1
South Korea,KR,2021-12-26,TV,8,I am Solo,I am Solo: Part 1 - Part 4,6
South Korea,KR,2021-12-26,TV,9,Love After Divorce,Love After Divorce: Season 2,9
South Korea,KR,2021-12-26,TV,10,Guardian: The Lonely and Great God,Guardian: The Lonely and Great God: Season 1,7
South Korea,KR,2021-12-19,Films,1,Escape From Mogadishu,,1
South Korea,KR,2021-12-19,Films,2,The Unforgivable,,2
South Korea,KR,2021-12-19,Films,3,Hostage: Missing Celebrity,,3
South Korea,KR,2021-12-19,Films,4,Spider-Man: Far from Home,,1
South Korea,KR,2021-12-19,Films,5,Sinkhole,,5
South Korea,KR,2021-12-19,Films,6,Two,,1
South Korea,KR,2021-12-19,Films,7,Spider-Man: Homecoming,,1
South Korea,KR,2021-12-19,Films,8,Spider-Man,,1
South Korea,KR,2021-12-19,Films,9,Venom,,3
South Korea,KR,2021-12-19,Films,10,The Amazing Spider-Man,,1
South Korea,KR,2021-12-19,TV,1,The Hungry and the Hairy,The Hungry and the Hairy: Season 1,2
South Korea,KR,2021-12-19,TV,2,Our Beloved Summer,Our Beloved Summer: Season 1,2
South Korea,KR,2021-12-19,TV,3,The King's Affection,The King's Affection: Season 1,10
South Korea,KR,2021-12-19,TV,4,I am Solo,I am Solo: Part 1 - Part 4,5
South Korea,KR,2021-12-19,TV,5,Inspector Koo,Inspector Koo: Season 1,7
South Korea,KR,2021-12-19,TV,6,The Witcher,The Witcher: Season 2,1
South Korea,KR,2021-12-19,TV,7,Love After Divorce,Love After Divorce: Season 2,8
South Korea,KR,2021-12-19,TV,8,Hellbound,Hellbound: Season 1,5
South Korea,KR,2021-12-19,TV,9,Rain or Shine,Rain or Shine: Season 1,2
South Korea,KR,2021-12-19,TV,10,Squid Game,Squid Game: Season 1,14
South Korea,KR,2021-12-12,Films,1,Hostage: Missing Celebrity,,2
South Korea,KR,2021-12-12,Films,2,The Unforgivable,,1
South Korea,KR,2021-12-12,Films,3,More Than Family,,1
South Korea,KR,2021-12-12,Films,4,Sinkhole,,4
South Korea,KR,2021-12-12,Films,5,Venom,,2
South Korea,KR,2021-12-12,Films,6,Red Notice,,5
South Korea,KR,2021-12-12,Films,7,Green Snake,,2
South Korea,KR,2021-12-12,Films,8,Night in Paradise,,11
South Korea,KR,2021-12-12,Films,9,Dark Figure of Crime,,1
South Korea,KR,2021-12-12,Films,10,The Power of the Dog,,2
South Korea,KR,2021-12-12,TV,1,The King's Affection,The King's Affection: Season 1,9
South Korea,KR,2021-12-12,TV,2,Hellbound,Hellbound: Season 1,4
South Korea,KR,2021-12-12,TV,3,Our Beloved Summer,Our Beloved Summer: Season 1,1
South Korea,KR,2021-12-12,TV,4,I am Solo,I am Solo: Part 1 - Part 4,4
South Korea,KR,2021-12-12,TV,5,Inspector Koo,Inspector Koo: Season 1,6
South Korea,KR,2021-12-12,TV,6,Love After Divorce,Love After Divorce: Season 2,7
South Korea,KR,2021-12-12,TV,7,Rain or Shine,Rain or Shine: Season 1,1
South Korea,KR,2021-12-12,TV,8,Money Heist,Money Heist: Part 5,3
South Korea,KR,2021-12-12,TV,9,The Hungry and the Hairy,The Hungry and the Hairy: Season 1,1
South Korea,KR,2021-12-12,TV,10,Squid Game,Squid Game: Season 1,13
South Korea,KR,2021-12-05,Films,1,Hostage: Missing Celebrity,,1
South Korea,KR,2021-12-05,Films,2,Sinkhole,,3
South Korea,KR,2021-12-05,Films,3,Red Notice,,4
South Korea,KR,2021-12-05,Films,4,Venom,,1
South Korea,KR,2021-12-05,Films,5,Jack Reacher: Never Go Back,,2
South Korea,KR,2021-12-05,Films,6,Green Snake,,1
South Korea,KR,2021-12-05,Films,7,Night in Paradise,,10
South Korea,KR,2021-12-05,Films,8,A Boy Called Christmas,,2
South Korea,KR,2021-12-05,Films,9,The Power of the Dog,,1
South Korea,KR,2021-12-05,Films,10,Jack Reacher,,2
South Korea,KR,2021-12-05,TV,1,Hellbound,Hellbound: Season 1,3
South Korea,KR,2021-12-05,TV,2,The King's Affection,The King's Affection: Season 1,8
South Korea,KR,2021-12-05,TV,3,Reflection of You,Reflection of You: Season 1,8
South Korea,KR,2021-12-05,TV,4,Love After Divorce,Love After Divorce: Season 2,6
South Korea,KR,2021-12-05,TV,5,I am Solo,I am Solo: Part 1 - Part 4,3
South Korea,KR,2021-12-05,TV,6,Arcane,Arcane: Season 1,4
South Korea,KR,2021-12-05,TV,7,Squid Game,Squid Game: Season 1,12
South Korea,KR,2021-12-05,TV,8,Inspector Koo,Inspector Koo: Season 1,5
South Korea,KR,2021-12-05,TV,9,My Name,My Name: Season 1,8
South Korea,KR,2021-12-05,TV,10,Men on a Mission,Men on a Mission 2021,5
South Korea,KR,2021-11-28,Films,1,Sinkhole,,2
South Korea,KR,2021-11-28,Films,2,Red Notice,,3
South Korea,KR,2021-11-28,Films,3,Jack Reacher: Never Go Back,,1
South Korea,KR,2021-11-28,Films,4,The Medium,,2
South Korea,KR,2021-11-28,Films,5,I Saw the Devil,,2
South Korea,KR,2021-11-28,Films,6,G.I. Joe: Retaliation,,2
South Korea,KR,2021-11-28,Films,7,A Boy Called Christmas,,1
South Korea,KR,2021-11-28,Films,8,Jack Reacher,,1
South Korea,KR,2021-11-28,Films,9,Beastie Boys,,2
South Korea,KR,2021-11-28,Films,10,Earwig and the Witch,,1
South Korea,KR,2021-11-28,TV,1,Hellbound,Hellbound: Season 1,2
South Korea,KR,2021-11-28,TV,2,The King's Affection,The King's Affection: Season 1,7
South Korea,KR,2021-11-28,TV,3,Arcane,Arcane: Season 1,3
South Korea,KR,2021-11-28,TV,4,Inspector Koo,Inspector Koo: Season 1,4
South Korea,KR,2021-11-28,TV,5,Reflection of You,Reflection of You: Season 1,7
South Korea,KR,2021-11-28,TV,6,I am Solo,I am Solo: Part 1 - Part 4,2
South Korea,KR,2021-11-28,TV,7,Love After Divorce,Love After Divorce: Season 2,5
South Korea,KR,2021-11-28,TV,8,Squid Game,Squid Game: Season 1,11
South Korea,KR,2021-11-28,TV,9,My Name,My Name: Season 1,7
South Korea,KR,2021-11-28,TV,10,Men on a Mission,Men on a Mission 2021,4
South Korea,KR,2021-11-21,Films,1,Red Notice,,2
South Korea,KR,2021-11-21,Films,2,Sinkhole,,1
South Korea,KR,2021-11-21,Films,3,I Saw the Devil,,1
South Korea,KR,2021-11-21,Films,4,Musudan,,1
South Korea,KR,2021-11-21,Films,5,Beastie Boys,,1
South Korea,KR,2021-11-21,Films,6,The Medium,,1
South Korea,KR,2021-11-21,Films,7,Sunflower,,1
South Korea,KR,2021-11-21,Films,8,G.I. Joe: Retaliation,,1
South Korea,KR,2021-11-21,Films,9,Army of Thieves,,4
South Korea,KR,2021-11-21,Films,10,The Outlaws,,2
South Korea,KR,2021-11-21,TV,1,Hellbound,Hellbound: Season 1,1
South Korea,KR,2021-11-21,TV,2,The King's Affection,The King's Affection: Season 1,6
South Korea,KR,2021-11-21,TV,3,Arcane,Arcane: Season 1,2
South Korea,KR,2021-11-21,TV,4,Inspector Koo,Inspector Koo: Season 1,3
South Korea,KR,2021-11-21,TV,5,Reflection of You,Reflection of You: Season 1,6
South Korea,KR,2021-11-21,TV,6,My Name,My Name: Season 1,6
South Korea,KR,2021-11-21,TV,7,Squid Game,Squid Game: Season 1,10
South Korea,KR,2021-11-21,TV,8,Love After Divorce,Love After Divorce: Season 2,4
South Korea,KR,2021-11-21,TV,9,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,12
South Korea,KR,2021-11-21,TV,10,I am Solo,I am Solo: Part 1 - Part 4,1
South Korea,KR,2021-11-14,Films,1,Red Notice,,1
South Korea,KR,2021-11-14,Films,2,Voice Of Silence,,2
South Korea,KR,2021-11-14,Films,3,Army of Thieves,,3
South Korea,KR,2021-11-14,Films,4,The Harder They Fall,,2
South Korea,KR,2021-11-14,Films,5,Love Hard,,1
South Korea,KR,2021-11-14,Films,6,Transformers: The Last Knight,,2
South Korea,KR,2021-11-14,Films,7,Kin,,2
South Korea,KR,2021-11-14,Films,8,The Outlaws,,1
South Korea,KR,2021-11-14,Films,9,Night in Paradise,,9
South Korea,KR,2021-11-14,Films,10,Yara,,1
South Korea,KR,2021-11-14,TV,1,The King's Affection,The King's Affection: Season 1,5
South Korea,KR,2021-11-14,TV,2,Arcane,Arcane: Season 1,1
South Korea,KR,2021-11-14,TV,3,My Name,My Name: Season 1,5
South Korea,KR,2021-11-14,TV,4,Inspector Koo,Inspector Koo: Season 1,2
South Korea,KR,2021-11-14,TV,5,Squid Game,Squid Game: Season 1,9
South Korea,KR,2021-11-14,TV,6,Reflection of You,Reflection of You: Season 1,5
South Korea,KR,2021-11-14,TV,7,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,11
South Korea,KR,2021-11-14,TV,8,Love After Divorce,Love After Divorce: Season 2,3
South Korea,KR,2021-11-14,TV,9,Lost,Lost: Season 1,3
South Korea,KR,2021-11-14,TV,10,Guardian: The Lonely and Great God,Guardian: The Lonely and Great God: Season 1,6
South Korea,KR,2021-11-07,Films,1,Voice Of Silence,,1
South Korea,KR,2021-11-07,Films,2,Army of Thieves,,2
South Korea,KR,2021-11-07,Films,3,The Harder They Fall,,1
South Korea,KR,2021-11-07,Films,4,Kin,,1
South Korea,KR,2021-11-07,Films,5,Transformers: The Last Knight,,1
South Korea,KR,2021-11-07,Films,6,Guimoon: The Lightless Door,,2
South Korea,KR,2021-11-07,Films,7,The Rhythm Section,,1
South Korea,KR,2021-11-07,Films,8,Hacksaw Ridge,,1
South Korea,KR,2021-11-07,Films,9,Valerian and the City of a Thousand Planets,,1
South Korea,KR,2021-11-07,Films,10,Army of the Dead,,1
South Korea,KR,2021-11-07,TV,1,My Name,My Name: Season 1,4
South Korea,KR,2021-11-07,TV,2,The King's Affection,The King's Affection: Season 1,4
South Korea,KR,2021-11-07,TV,3,Inspector Koo,Inspector Koo: Season 1,1
South Korea,KR,2021-11-07,TV,4,Squid Game,Squid Game: Season 1,8
South Korea,KR,2021-11-07,TV,5,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,10
South Korea,KR,2021-11-07,TV,6,Lost,Lost: Season 1,2
South Korea,KR,2021-11-07,TV,7,Reflection of You,Reflection of You: Season 1,4
South Korea,KR,2021-11-07,TV,8,Love After Divorce,Love After Divorce: Season 2,2
South Korea,KR,2021-11-07,TV,9,Hospital Playlist,Hospital Playlist: Season 2,18
South Korea,KR,2021-11-07,TV,10,Guardian: The Lonely and Great God,Guardian: The Lonely and Great God: Season 1,5
South Korea,KR,2021-10-31,Films,1,Guimoon: The Lightless Door,,1
South Korea,KR,2021-10-31,Films,2,Night Teeth,,2
South Korea,KR,2021-10-31,Films,3,Army of Thieves,,1
South Korea,KR,2021-10-31,Films,4,The Forgotten Battle,,3
South Korea,KR,2021-10-31,Films,5,Night in Paradise,,8
South Korea,KR,2021-10-31,Films,6,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,5
South Korea,KR,2021-10-31,Films,7,Downsizing,,3
South Korea,KR,2021-10-31,Films,8,Hypnotic,,1
South Korea,KR,2021-10-31,Films,9,Unfaithful,,2
South Korea,KR,2021-10-31,Films,10,Kingdom: Ashin of the North,,12
South Korea,KR,2021-10-31,TV,1,My Name,My Name: Season 1,3
South Korea,KR,2021-10-31,TV,2,Squid Game,Squid Game: Season 1,7
South Korea,KR,2021-10-31,TV,3,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,9
South Korea,KR,2021-10-31,TV,4,The King's Affection,The King's Affection: Season 1,3
South Korea,KR,2021-10-31,TV,5,Lost,Lost: Season 1,1
South Korea,KR,2021-10-31,TV,6,Reflection of You,Reflection of You: Season 1,3
South Korea,KR,2021-10-31,TV,7,The Raincoat Killer: Chasing a Predator in Korea,The Raincoat Killer: Chasing a Predator in Korea: Season 1,2
South Korea,KR,2021-10-31,TV,8,Love After Divorce,Love After Divorce: Season 2,1
South Korea,KR,2021-10-31,TV,9,Guardian: The Lonely and Great God,Guardian: The Lonely and Great God: Season 1,4
South Korea,KR,2021-10-31,TV,10,Men on a Mission,Men on a Mission 2021,3
South Korea,KR,2021-10-24,Films,1,The Forgotten Battle,,2
South Korea,KR,2021-10-24,Films,2,Night Teeth,,1
South Korea,KR,2021-10-24,Films,3,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,4
South Korea,KR,2021-10-24,Films,4,The Trip,,1
South Korea,KR,2021-10-24,Films,5,Downsizing,,2
South Korea,KR,2021-10-24,Films,6,Night in Paradise,,7
South Korea,KR,2021-10-24,Films,7,Watchmen,,1
South Korea,KR,2021-10-24,Films,8,Diva,,2
South Korea,KR,2021-10-24,Films,9,Asura: The City of Madness,,5
South Korea,KR,2021-10-24,Films,10,Unfaithful,,1
South Korea,KR,2021-10-24,TV,1,My Name,My Name: Season 1,2
South Korea,KR,2021-10-24,TV,2,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,8
South Korea,KR,2021-10-24,TV,3,Squid Game,Squid Game: Season 1,6
South Korea,KR,2021-10-24,TV,4,The King's Affection,The King's Affection: Season 1,2
South Korea,KR,2021-10-24,TV,5,Reflection of You,Reflection of You: Season 1,2
South Korea,KR,2021-10-24,TV,6,You,You: Season 3,1
South Korea,KR,2021-10-24,TV,7,Hospital Playlist,Hospital Playlist: Season 2,17
South Korea,KR,2021-10-24,TV,8,My Golden Kids,My Golden Kids 2021,1
South Korea,KR,2021-10-24,TV,9,Guardian: The Lonely and Great God,Guardian: The Lonely and Great God: Season 1,3
South Korea,KR,2021-10-24,TV,10,The Raincoat Killer: Chasing a Predator in Korea,The Raincoat Killer: Chasing a Predator in Korea: Season 1,1
South Korea,KR,2021-10-17,Films,1,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,3
South Korea,KR,2021-10-17,Films,2,The Guilty,,3
South Korea,KR,2021-10-17,Films,3,Security,,2
South Korea,KR,2021-10-17,Films,4,Asura: The City of Madness,,4
South Korea,KR,2021-10-17,Films,5,Downsizing,,1
South Korea,KR,2021-10-17,Films,6,Blackhat,,2
South Korea,KR,2021-10-17,Films,7,The Forgotten Battle,,1
South Korea,KR,2021-10-17,Films,8,Night in Paradise,,6
South Korea,KR,2021-10-17,Films,9,Diva,,1
South Korea,KR,2021-10-17,Films,10,Kingdom: Ashin of the North,,11
South Korea,KR,2021-10-17,TV,1,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,7
South Korea,KR,2021-10-17,TV,2,My Name,My Name: Season 1,1
South Korea,KR,2021-10-17,TV,3,Squid Game,Squid Game: Season 1,5
South Korea,KR,2021-10-17,TV,4,The King's Affection,The King's Affection: Season 1,1
South Korea,KR,2021-10-17,TV,5,Hospital Playlist,Hospital Playlist: Season 2,16
South Korea,KR,2021-10-17,TV,6,Hotel Del Luna,Hotel Del Luna: Season 1,7
South Korea,KR,2021-10-17,TV,7,D.P.,D.P.: Season 1,8
South Korea,KR,2021-10-17,TV,8,Guardian: The Lonely and Great God,Guardian: The Lonely and Great God: Season 1,2
South Korea,KR,2021-10-17,TV,9,The Way of the Househusband,The Way of the Househusband: Season 1,1
South Korea,KR,2021-10-17,TV,10,Reflection of You,Reflection of You: Season 1,1
South Korea,KR,2021-10-10,Films,1,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,2
South Korea,KR,2021-10-10,Films,2,The Guilty,,2
South Korea,KR,2021-10-10,Films,3,Blackhat,,1
South Korea,KR,2021-10-10,Films,4,Asura: The City of Madness,,3
South Korea,KR,2021-10-10,Films,5,Flight,,1
South Korea,KR,2021-10-10,Films,6,Security,,1
South Korea,KR,2021-10-10,Films,7,The Snowman,,1
South Korea,KR,2021-10-10,Films,8,Kingdom: Ashin of the North,,10
South Korea,KR,2021-10-10,Films,9,Mr. & Mrs. Smith,,1
South Korea,KR,2021-10-10,Films,10,Night in Paradise,,5
South Korea,KR,2021-10-10,TV,1,Squid Game,Squid Game: Season 1,4
South Korea,KR,2021-10-10,TV,2,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,6
South Korea,KR,2021-10-10,TV,3,D.P.,D.P.: Season 1,7
South Korea,KR,2021-10-10,TV,4,Hospital Playlist,Hospital Playlist: Season 2,15
South Korea,KR,2021-10-10,TV,5,Paik's Spirit,Paik's Spirit: Season 1,2
South Korea,KR,2021-10-10,TV,6,Hotel Del Luna,Hotel Del Luna: Season 1,6
South Korea,KR,2021-10-10,TV,7,Baki Hanma,Baki Hanma: Season 1,1
South Korea,KR,2021-10-10,TV,8,Hospital Playlist,Hospital Playlist: Season 1,15
South Korea,KR,2021-10-10,TV,9,Mr. Sunshine,Mr. Sunshine: Season 1,6
South Korea,KR,2021-10-10,TV,10,Guardian: The Lonely and Great God,Guardian: The Lonely and Great God: Season 1,1
South Korea,KR,2021-10-03,Films,1,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,,1
South Korea,KR,2021-10-03,Films,2,The Guilty,,1
South Korea,KR,2021-10-03,Films,3,Asura: The City of Madness,,2
South Korea,KR,2021-10-03,Films,4,Intrusion,,2
South Korea,KR,2021-10-03,Films,5,No One Gets Out Alive,,1
South Korea,KR,2021-10-03,Films,6,Moby Dick,,3
South Korea,KR,2021-10-03,Films,7,Night in Paradise,,4
South Korea,KR,2021-10-03,Films,8,Inside Men,,4
South Korea,KR,2021-10-03,Films,9,Kingdom: Ashin of the North,,9
South Korea,KR,2021-10-03,Films,10,Sweet & Sour,,4
South Korea,KR,2021-10-03,TV,1,Squid Game,Squid Game: Season 1,3
South Korea,KR,2021-10-03,TV,2,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,5
South Korea,KR,2021-10-03,TV,3,D.P.,D.P.: Season 1,6
South Korea,KR,2021-10-03,TV,4,Hospital Playlist,Hospital Playlist: Season 2,14
South Korea,KR,2021-10-03,TV,5,Hotel Del Luna,Hotel Del Luna: Season 1,5
South Korea,KR,2021-10-03,TV,6,Hospital Playlist,Hospital Playlist: Season 1,14
South Korea,KR,2021-10-03,TV,7,Paik's Spirit,Paik's Spirit: Season 1,1
South Korea,KR,2021-10-03,TV,8,Sex Education,Sex Education: Season 3,3
South Korea,KR,2021-10-03,TV,9,The Gentlemen's League,The Gentlemen's League 2,3
South Korea,KR,2021-10-03,TV,10,Mr. Sunshine,Mr. Sunshine: Season 1,5
South Korea,KR,2021-09-26,Films,1,Moby Dick,,2
South Korea,KR,2021-09-26,Films,2,Kate,,3
South Korea,KR,2021-09-26,Films,3,Intrusion,,1
South Korea,KR,2021-09-26,Films,4,Inside Men,,3
South Korea,KR,2021-09-26,Films,5,Night in Paradise,,3
South Korea,KR,2021-09-26,Films,6,Kingdom: Ashin of the North,,8
South Korea,KR,2021-09-26,Films,7,The Father Who Moves Mountains,,1
South Korea,KR,2021-09-26,Films,8,Asura: The City of Madness,,1
South Korea,KR,2021-09-26,Films,9,The Stronghold,,1
South Korea,KR,2021-09-26,Films,10,Eagle Eye,,1
South Korea,KR,2021-09-26,TV,1,Squid Game,Squid Game: Season 1,2
South Korea,KR,2021-09-26,TV,2,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,4
South Korea,KR,2021-09-26,TV,3,Hospital Playlist,Hospital Playlist: Season 2,13
South Korea,KR,2021-09-26,TV,4,D.P.,D.P.: Season 1,5
South Korea,KR,2021-09-26,TV,5,Hotel Del Luna,Hotel Del Luna: Season 1,4
South Korea,KR,2021-09-26,TV,6,Sex Education,Sex Education: Season 3,2
South Korea,KR,2021-09-26,TV,7,Hospital Playlist,Hospital Playlist: Season 1,13
South Korea,KR,2021-09-26,TV,8,The Gentlemen's League,The Gentlemen's League 2,2
South Korea,KR,2021-09-26,TV,9,Mr. Sunshine,Mr. Sunshine: Season 1,4
South Korea,KR,2021-09-26,TV,10,Men on a Mission,Men on a Mission 2021,2
South Korea,KR,2021-09-19,Films,1,Kate,,2
South Korea,KR,2021-09-19,Films,2,Moby Dick,,1
South Korea,KR,2021-09-19,Films,3,Inside Men,,2
South Korea,KR,2021-09-19,Films,4,Prey,,1
South Korea,KR,2021-09-19,Films,5,Whispering Corridors 6: The Humming,,2
South Korea,KR,2021-09-19,Films,6,Seeking Justice,,1
South Korea,KR,2021-09-19,Films,7,A Violent Prosecutor,,1
South Korea,KR,2021-09-19,Films,8,SAS: Rise of the Black Swan,,4
South Korea,KR,2021-09-19,Films,9,Let Him Go,,2
South Korea,KR,2021-09-19,Films,10,Tunnel,,2
South Korea,KR,2021-09-19,TV,1,Squid Game,Squid Game: Season 1,1
South Korea,KR,2021-09-19,TV,2,Hospital Playlist,Hospital Playlist: Season 2,12
South Korea,KR,2021-09-19,TV,3,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,3
South Korea,KR,2021-09-19,TV,4,D.P.,D.P.: Season 1,4
South Korea,KR,2021-09-19,TV,5,Hotel Del Luna,Hotel Del Luna: Season 1,3
South Korea,KR,2021-09-19,TV,6,Hospital Playlist,Hospital Playlist: Season 1,12
South Korea,KR,2021-09-19,TV,7,Love After Divorce,Love After Divorce: Season 1,5
South Korea,KR,2021-09-19,TV,8,Change Days,,9
South Korea,KR,2021-09-19,TV,9,The Gentlemen's League,The Gentlemen's League 2,1
South Korea,KR,2021-09-19,TV,10,Sex Education,Sex Education: Season 3,1
South Korea,KR,2021-09-12,Films,1,Inside Men,,1
South Korea,KR,2021-09-12,Films,2,Kate,,1
South Korea,KR,2021-09-12,Films,3,SAS: Rise of the Black Swan,,3
South Korea,KR,2021-09-12,Films,4,Double Jeopardy,,2
South Korea,KR,2021-09-12,Films,5,Whispering Corridors 6: The Humming,,1
South Korea,KR,2021-09-12,Films,6,Let Him Go,,1
South Korea,KR,2021-09-12,Films,7,Tunnel,,1
South Korea,KR,2021-09-12,Films,8,The Guard Post,,2
South Korea,KR,2021-09-12,Films,9,A Cure for Wellness,,1
South Korea,KR,2021-09-12,Films,10,Sonic the Hedgehog,,1
South Korea,KR,2021-09-12,TV,1,D.P.,D.P.: Season 1,3
South Korea,KR,2021-09-12,TV,2,Hospital Playlist,Hospital Playlist: Season 2,11
South Korea,KR,2021-09-12,TV,3,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,2
South Korea,KR,2021-09-12,TV,4,Hotel Del Luna,Hotel Del Luna: Season 1,2
South Korea,KR,2021-09-12,TV,5,Change Days,,8
South Korea,KR,2021-09-12,TV,6,Love After Divorce,Love After Divorce: Season 1,4
South Korea,KR,2021-09-12,TV,7,Money Heist,Money Heist: Part 5,2
South Korea,KR,2021-09-12,TV,8,Hospital Playlist,Hospital Playlist: Season 1,11
South Korea,KR,2021-09-12,TV,9,Prison Playbook,Prison Playbook: Season 1,3
South Korea,KR,2021-09-12,TV,10,Mr. Sunshine,Mr. Sunshine: Season 1,3
South Korea,KR,2021-09-05,Films,1,SAS: Rise of the Black Swan,,2
South Korea,KR,2021-09-05,Films,2,Double Jeopardy,,1
South Korea,KR,2021-09-05,Films,3,Monster Hunter,,2
South Korea,KR,2021-09-05,Films,4,The Guard Post,,1
South Korea,KR,2021-09-05,Films,5,Prisoners,,1
South Korea,KR,2021-09-05,Films,6,He's All That,,1
South Korea,KR,2021-09-05,Films,7,Aloners,,3
South Korea,KR,2021-09-05,Films,8,Kingdom: Ashin of the North,,7
South Korea,KR,2021-09-05,Films,9,Running Wild,,1
South Korea,KR,2021-09-05,Films,10,La La Land,,1
South Korea,KR,2021-09-05,TV,1,D.P.,D.P.: Season 1,2
South Korea,KR,2021-09-05,TV,2,Hometown Cha-Cha-Cha,Hometown Cha-Cha-Cha: Season 1,1
South Korea,KR,2021-09-05,TV,3,Hospital Playlist,Hospital Playlist: Season 2,10
South Korea,KR,2021-09-05,TV,4,Hotel Del Luna,Hotel Del Luna: Season 1,1
South Korea,KR,2021-09-05,TV,5,Love After Divorce,Love After Divorce: Season 1,3
South Korea,KR,2021-09-05,TV,6,Change Days,,7
South Korea,KR,2021-09-05,TV,7,Hospital Playlist,Hospital Playlist: Season 1,10
South Korea,KR,2021-09-05,TV,8,Money Heist,Money Heist: Part 5,1
South Korea,KR,2021-09-05,TV,9,You Are My Spring,You Are My Spring: Season 1,9
South Korea,KR,2021-09-05,TV,10,Prison Playbook,Prison Playbook: Season 1,2
South Korea,KR,2021-08-29,Films,1,Monster Hunter,,1
South Korea,KR,2021-08-29,Films,2,SAS: Rise of the Black Swan,,1
South Korea,KR,2021-08-29,Films,3,Aloners,,2
South Korea,KR,2021-08-29,Films,4,Sweet Girl,,2
South Korea,KR,2021-08-29,Films,5,The Kissing Booth 3,,3
South Korea,KR,2021-08-29,Films,6,Kingdom: Ashin of the North,,6
South Korea,KR,2021-08-29,Films,7,The Witcher: Nightmare of the Wolf,,1
South Korea,KR,2021-08-29,Films,8,Escape Plan,,1
South Korea,KR,2021-08-29,Films,9,The Battle: Roar to Victory,,2
South Korea,KR,2021-08-29,Films,10,Beckett,,3
South Korea,KR,2021-08-29,TV,1,Hospital Playlist,Hospital Playlist: Season 2,9
South Korea,KR,2021-08-29,TV,2,D.P.,D.P.: Season 1,1
South Korea,KR,2021-08-29,TV,3,Love After Divorce,Love After Divorce: Season 1,2
South Korea,KR,2021-08-29,TV,4,You Are My Spring,You Are My Spring: Season 1,8
South Korea,KR,2021-08-29,TV,5,Change Days,,6
South Korea,KR,2021-08-29,TV,6,Hospital Playlist,Hospital Playlist: Season 1,9
South Korea,KR,2021-08-29,TV,7,"Nevertheless,","Nevertheless,: Season 1",9
South Korea,KR,2021-08-29,TV,8,Search WWW,,4
South Korea,KR,2021-08-29,TV,9,Prison Playbook,Prison Playbook: Season 1,1
South Korea,KR,2021-08-29,TV,10,Mr. Sunshine,Mr. Sunshine: Season 1,2
South Korea,KR,2021-08-22,Films,1,Beckett,,2
South Korea,KR,2021-08-22,Films,2,The Kissing Booth 3,,2
South Korea,KR,2021-08-22,Films,3,Sweet Girl,,1
South Korea,KR,2021-08-22,Films,4,Aloners,,1
South Korea,KR,2021-08-22,Films,5,Kingdom: Ashin of the North,,5
South Korea,KR,2021-08-22,Films,6,The Battle: Roar to Victory,,1
South Korea,KR,2021-08-22,Films,7,Suicide Squad,,2
