,content,neg,neu,pos,comp,angry,fear,happy,sad,surprise
153,If you haven’t watched money heist I really suggest you should,0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0
154,no i’m only watching money heist now but i’m only have way through the last season and i’m bawling my eyes out,0.071, 0.929, 0.0, -0.1531, 0.0, 0.0, 0.0, 0.0, 1.0
155,"@That_BoyZee Money heist
Squid game
Game of thrones",0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
156,@UncleSego @johnmarqq its giving money heist,0.0, 0.556, 0.444, 0.34, 0.0, 1.0, 0.0, 0.0, 0.0
158,"Criminal Minds
Person of Interest
Money Heist https://t.co/yRZcsb6L7D",0.274, 0.484, 0.242, -0.1027, 0.0, 0.0, 0.33, 0.33, 0.33
159,@NetflxUpdates Without her trouble there won't be a money heist,0.0, 0.756, 0.244, 0.3089, 0.0, 0.0, 0.0, 1.0, 0.0
160,"@kirby2412 Narcos, Money Heist, Queen of The South, the Marvel shows Daredevil etc, The Witcher🔥",0.0, 0.736, 0.264, 0.5106, 0.0, 0.5, 0.0, 0.0, 0.5
161,"@jackyvstheworld there's so many cringy english translations for other shows too, like who tf decided ""squid game"" was a good translation for round 6?

and la casa de papel is such a clever name (the paper house, as in it has money but is fragile)
then they decided to translate it as MONEY HEIST",0.0, 0.89, 0.11, 0.5719, 0.0, 0.5, 0.25, 0.25, 0.0
162,tokyo did what she had to do til the very end in money heist 🥲 respect,0.0, 0.819, 0.181, 0.4767, 0.0, 0.0, 1.0, 0.0, 0.0
163,"@slimey_balls @NotABadDream_ @Tweetledeetwee2 @ReetaSai @jackyvstheworld it's the same thing as how Netflix translate ""La Casa de Papel"" to ""Money Heist"" shit sounds LAME I would rather call it by its original name.",0.215, 0.707, 0.077, -0.6249, 0.0, 0.5, 0.0, 0.0, 0.5
164,@That_BoyZee Money heist,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
166,Helsinki from la casa de papel / money heist is so 🥺 I wanna hug him.,0.0, 0.78, 0.22, 0.5233, 0.0, 0.0, 0.0, 1.0, 0.0
168,“Let’s raid” and he runs in the cold to   His local shops in his sliders looking for Pokémon bread like it’s money heist,0.0, 0.894, 0.106, 0.3612, 0.0, 0.0, 0.0, 0.0, 1.0
170,@thisbuggybee Like.. Many people call money heist la casa de papel and no one bats an eye.,0.128, 0.872, 0.0, -0.296, 0.0, 0.0, 0.0, 0.0, 1.0
171,"Modeling, transferring the ideas of international companies the region, taking into account its special circumstances.. and then building on Foundation rules, so as not to collapse, Whatever the local or regional market changes or global.
#MoneyHeist 
 #MAR10Day 
#moneysalve",0.0, 0.861, 0.139, 0.6517, 0.0, 0.62, 0.0, 0.12, 0.25
173,@Seroetsana2 Money heist,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
174,@Sauce_69_ Money Heist chusava,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
176,"“I know you will leave me. But why don’t we cope with each other a little longer.”

🍿 Money Heist",0.064, 0.936, 0.0, -0.0258, 0, 0, 0, 0, 0
178,@CarleryF 😂😂😂 i watched Money Heist in Spanish so i have an idea of some words 😂,0.0, 1.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5
179,@Wolf__baby Money heist,0.0, 1.0, 0.0, 0.0, 0, 0, 0, 0, 0
180,"@Naija_PR GOT , money heist and power",0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
181,money heist got boring ngl,0.365, 0.635, 0.0, -0.3182, 0.0, 0.0, 0.0, 1.0, 0.0
